transaction_date,ticker,asset_description,type,amount,representative,timestamp,merge_key,people,state,party_x,total_senate_years,total_house_years,total_years,donation_merge_key,name,total_raised,total_from_small_donors,percent_from_small_donors*,total_money_raised,party_y
01/14/2015,ETN,Eaton Corporation plc (NYSE),sale_full,"$15,001 - $50,000",Sheldon Whitehouse,1421211600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
01/23/2015,DHR,Danaher Corp. (NYSE),sale_partial,"$15,001 - $50,000",Sheldon Whitehouse,1421989200,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
01/23/2015,ACE,ACE Limited (NYSE),sale_full,"$15,001 - $50,000",Sheldon Whitehouse,1421989200,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
01/23/2015,GILD,Gilead Sciences Inc. (NASDAQ),purchase,"$15,001 - $50,000",Sheldon Whitehouse,1421989200,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
01/14/2015,AIG,"American International Group, Inc. (NYSE)",sale_full,"$1,001 - $15,000",Sheldon Whitehouse,1421211600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
01/14/2015,KLXI,KLX Inc. (NASDAQ),sale_full,"$1,001 - $15,000",Sheldon Whitehouse,1421211600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
01/13/2015,WCN,Waste Connections Inc. (NYSE),purchase,"$1,001 - $15,000",Susan Collins,1421125200,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
01/13/2015,UL,Unilever plc (NYSE),purchase,"$1,001 - $15,000",Susan Collins,1421125200,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
01/13/2015,MTD,Mettler-Toledo International Inc. (NYSE),purchase,"$15,001 - $50,000",Susan Collins,1421125200,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
01/13/2015,CVS,CVS Health Corporation (NYSE),purchase,"$1,001 - $15,000",Susan Collins,1421125200,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
01/13/2015,ADP,"Automatic Data Processing, Inc. (NASDAQ)",sale_full,"$1,001 - $15,000",Susan Collins,1421125200,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
01/13/2015,AAPL,Apple Inc. (NASDAQ),purchase,"$1,001 - $15,000",Susan Collins,1421125200,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
01/13/2015,AXP,American Express Company (NYSE),purchase,"$1,001 - $15,000",Susan Collins,1421125200,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
01/16/2015,NOG,"Northern Oil and Gas, Inc. (AMEX)",purchase,"$15,001 - $50,000",John Hoeven,1421384400,John Hoeven,John Hoeven,North Dakota,Republican,10,0,10,John Hoeven,John Hoeven,$4020075,$172840,4.30%,Raised over $100k,R
01/16/2015,NOG,"Northern Oil and Gas, Inc. (AMEX)",purchase,"$15,001 - $50,000",John Hoeven,1421384400,John Hoeven,John Hoeven,North Dakota,Republican,10,0,10,John Hoeven,John Hoeven,$4020075,$172840,4.30%,Raised over $100k,R
01/06/2015,FCX,Freeport-McMoRan Inc. (NYSE),sale_full,"$50,001 - $100,000",John Hoeven,1420520400,John Hoeven,John Hoeven,North Dakota,Republican,10,0,10,John Hoeven,John Hoeven,$4020075,$172840,4.30%,Raised over $100k,R
01/06/2015,COH,"Coach, Inc. (NYSE)",sale_full,"$50,001 - $100,000",John Hoeven,1420520400,John Hoeven,John Hoeven,North Dakota,Republican,10,0,10,John Hoeven,John Hoeven,$4020075,$172840,4.30%,Raised over $100k,R
12/18/2014,TOLLX,Deutsche Global Infrastructure A (NASDAQ),purchase,"$1,001 - $15,000",Susan Collins,1418878800,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
12/15/2014,TOLLX,Deutsche Global Infrastructure A (NASDAQ),sale_full,"$1,001 - $15,000",Susan Collins,1418619600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
12/11/2014,WASCX,Ivy Asset Strategy C (NASDAQ),purchase,"$1,001 - $15,000",Susan Collins,1418274000,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
12/10/2014,MDDVX,BlackRock Equity Dividend Inv A (NASDAQ),purchase,"$1,001 - $15,000",Susan Collins,1418187600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
12/10/2014,MDDVX,BlackRock Equity Dividend Inv A (NASDAQ),purchase,"$1,001 - $15,000",Susan Collins,1418187600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
12/11/2015,DVFAX,Cohen &amp; Steers Dividend Value A (NASDAQ),purchase,"$1,001 - $15,000",Susan Collins,1449810000,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
12/11/2014,DVFAX,Cohen &amp; Steers Dividend Value A (NASDAQ),purchase,"$1,001 - $15,000",Susan Collins,1418274000,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
12/12/2014,XOM,Exxon Mobil Corporation (NYSE),sale_full,"$1,001 - $15,000",Pat Roberts,1418360400,Pat Roberts,Pat Roberts,Kansas,Republican,24,16,40,Pat Roberts,Pat Roberts,$934102,$2211,0.24%,Raised over $100k,R
12/18/2014,TJX,"The TJX Companies, Inc. (NYSE)",purchase,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,ORCL,Oracle Corporation (NYSE),purchase,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,T,"AT&amp;T, Inc. (NYSE)",purchase,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,KORS,Michael Kors Holdings Limited (NYSE),sale_partial,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/25/2014,PCAR,PACCAR Inc. (NASDAQ),purchase,"$1,001 - $15,000",Sheldon Whitehouse,1416891600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/25/2014,IBM,International Business Machines Corporation (NYSE),sale_partial,"$1,001 - $15,000",Sheldon Whitehouse,1416891600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,CMRE,Costamare Inc. (NYSE),purchase,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/25/2014,PCAR,PACCAR Inc. (NASDAQ),purchase,"$1,001 - $15,000",Sheldon Whitehouse,1416891600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/25/2014,PRU,"Prudential Financial, Inc. (NYSE)",purchase,"$1,001 - $15,000",Sheldon Whitehouse,1416891600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,AMGN,Amgen Inc. (NASDAQ),purchase,"$15,001 - $50,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,HYH,"Halyard Health, Inc. (NYSE)",sale_full,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,SSYS,Stratasys Ltd. (NASDAQ),sale_full,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,ABBV,AbbVie Inc. (NYSE),purchase,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,KEYS,"Keysight Technologies, Inc. (NYSE)",sale_full,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,T,"AT&amp;T, Inc. (NYSE)",purchase,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,KORS,Michael Kors Holdings Limited (NYSE),sale_partial,"$1,001 - $15,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/18/2014,BEAV,B/E Aerospace Inc. (NASDAQ),sale_full,"$15,001 - $50,000",Sheldon Whitehouse,1418878800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/25/2014,M,"Macy's, Inc. (NYSE)",purchase,"$1,001 - $15,000",Sheldon Whitehouse,1416891600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
12/17/2014,PFS,"Provident Financial Services, Inc. (NYSE)",sale_full,"$1,001 - $15,000",Patrick Toomey,1418792400,"Michael Flanagan, Patrick","Michael Flanagan, Patrick",Illinois,Republican,0,2,2,Pat Toomey,Pat Toomey,$28093267,$5527842,19.68%,Raised over $100k,R
12/18/2014,T,"AT&amp;T, Inc. (NYSE)",purchase,"$15,001 - $50,000",Patrick Toomey,1418878800,"Michael Flanagan, Patrick","Michael Flanagan, Patrick",Illinois,Republican,0,2,2,Pat Toomey,Pat Toomey,$28093267,$5527842,19.68%,Raised over $100k,R
12/18/2014,PFS,"Provident Financial Services, Inc. (NYSE)",sale_partial,"$1,001 - $15,000",Patrick Toomey,1418878800,"Michael Flanagan, Patrick","Michael Flanagan, Patrick",Illinois,Republican,0,2,2,Pat Toomey,Pat Toomey,$28093267,$5527842,19.68%,Raised over $100k,R
12/18/2014,ESV,Ensco plc (NYSE),purchase,"$15,001 - $50,000",Patrick Toomey,1418878800,"Michael Flanagan, Patrick","Michael Flanagan, Patrick",Illinois,Republican,0,2,2,Pat Toomey,Pat Toomey,$28093267,$5527842,19.68%,Raised over $100k,R
12/15/2014,TOLLX,Deutsche Global Infrastructure A (NASDAQ),sale_full,"$1,001 - $15,000",Susan Collins,1418619600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,RYN,Rayonier Inc. (NYSE),sale_full,"$1,001 - $15,000","Angus King, Jr.",1415595600,Angus King,Angus King,Maine,Independent,8,0,8,Angus King,Angus King,$5380897,$659200,12.25%,Raised over $100k,I
11/11/2014,MDLZ,"Mondelez International, Inc. (NASDAQ)",sale_full,"$50,001 - $100,000",Roy Blunt,1415682000,Roy Blunt,Roy Blunt,Missouri,Republican,10,14,24,Roy Blunt,Roy Blunt,$15266510,$727787,4.77%,Raised over $100k,R
11/13/2014,CEA,China Eastern Airlines Corp. Ltd. (NYSE),sale_partial,"$1,001 - $15,000",Pat Roberts,1415854800,Pat Roberts,Pat Roberts,Kansas,Republican,24,16,40,Pat Roberts,Pat Roberts,$934102,$2211,0.24%,Raised over $100k,R
11/17/2014,KSU,Kansas City Southern (NYSE),sale_full,"$1,001 - $15,000",Pat Roberts,1416200400,Pat Roberts,Pat Roberts,Kansas,Republican,24,16,40,Pat Roberts,Pat Roberts,$934102,$2211,0.24%,Raised over $100k,R
11/07/2014,ZNGA,"Zynga, Inc. (NASDAQ)",purchase,"$1,001 - $15,000",Pat Roberts,1415336400,Pat Roberts,Pat Roberts,Kansas,Republican,24,16,40,Pat Roberts,Pat Roberts,$934102,$2211,0.24%,Raised over $100k,R
11/17/2014,KSU,Kansas City Southern (NYSE),sale_full,"$1,001 - $15,000",Pat Roberts,1416200400,Pat Roberts,Pat Roberts,Kansas,Republican,24,16,40,Pat Roberts,Pat Roberts,$934102,$2211,0.24%,Raised over $100k,R
11/13/2014,BIDU,"Baidu, Inc. (NASDAQ)",sale_full,"$15,001 - $50,000",Pat Roberts,1415854800,Pat Roberts,Pat Roberts,Kansas,Republican,24,16,40,Pat Roberts,Pat Roberts,$934102,$2211,0.24%,Raised over $100k,R
11/07/2014,NFLX,"Netflix, Inc. (NASDAQ)",purchase,"$15,001 - $50,000",Pat Roberts,1415336400,Pat Roberts,Pat Roberts,Kansas,Republican,24,16,40,Pat Roberts,Pat Roberts,$934102,$2211,0.24%,Raised over $100k,R
11/26/2014,BTF,"Boulder Total Return Fund, Inc. (NYSE)",sale_full,"$15,001 - $50,000",Thomas Carper,1416978000,"Thomas Carper, R.","Thomas Carper, R.",Delaware,Democratic,20,10,30,Tom Carper,Tom Carper,$4437791,$150865,3.40%,Raised over $100k,D
11/11/2014,PNQI,PowerShares NASDAQ Internet (NASDAQ),purchase,"$1,001 - $15,000",Thomas Carper,1415682000,"Thomas Carper, R.","Thomas Carper, R.",Delaware,Democratic,20,10,30,Tom Carper,Tom Carper,$4437791,$150865,3.40%,Raised over $100k,D
11/10/2014,MFCDX,MainStay Marketfield C (NASDAQ),sale_full,"$50,001 - $100,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,FOXA,"Twenty-First Century Fox, Inc. (NASDAQ)",sale_full,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,TWX,Time Warner Inc. (NYSE),sale_full,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,TXN,Texas Instruments Inc. (NASDAQ),sale_full,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,TFX,Teleflex Incorporated (NYSE),purchase,"$15,001 - $50,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,SRCL,"Stericycle, Inc. (NASDAQ)",purchase,"$15,001 - $50,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,HSIC,"Henry Schein, Inc. (NASDAQ)",purchase,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,MET,"MetLife, Inc. (NYSE)",sale_full,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,INTC,Intel Corporation (NASDAQ),sale_full,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,GILD,Gilead Sciences Inc. (NASDAQ),purchase,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,XOM,Exxon Mobil Corporation (NYSE),purchase,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,DD,E. I. du Pont de Nemours and Company (NYSE),purchase,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,COP,ConocoPhillips (NYSE),purchase,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,CVX,Chevron Corporation (NYSE),sale_full,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,AAPL,Apple Inc. (NASDAQ),purchase,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,APH,Amphenol Corporation (NYSE),purchase,"$15,001 - $50,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,AMLP,Alerian MLP ETF (NYSEArca),sale_full,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,ALL,The Allstate Corporation (NYSE),sale_full,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/10/2014,T,"AT&amp;T, Inc. (NYSE)",sale_full,"$1,001 - $15,000",Susan Collins,1415595600,"Susan Collins, M.","Susan Collins, M.",Maine,Republican,24,0,24,Susan Collins,Susan Collins,$29967118,$5858913,19.55%,Raised over $100k,R
11/17/2014,NGG,National Grid plc (NYSE),sale_full,"$1,001 - $15,000",Benjamin Cardin,1416200400,"Benjamin Cardin, L.","Benjamin Cardin, L.",Maryland,Democratic,14,20,34,Ben Cardin,Ben Cardin,$4766517,$152556,3.20%,Raised over $100k,D
11/17/2014,OLN,Olin Corp. (NYSE),sale_full,"$1,001 - $15,000",Benjamin Cardin,1416200400,"Benjamin Cardin, L.","Benjamin Cardin, L.",Maryland,Democratic,14,20,34,Ben Cardin,Ben Cardin,$4766517,$152556,3.20%,Raised over $100k,D
11/17/2014,MET,"MetLife, Inc. (NYSE)",sale_full,"$1,001 - $15,000",Benjamin Cardin,1416200400,"Benjamin Cardin, L.","Benjamin Cardin, L.",Maryland,Democratic,14,20,34,Ben Cardin,Ben Cardin,$4766517,$152556,3.20%,Raised over $100k,D
11/06/2014,HON,Honeywell International Inc. (NYSE),purchase,"$100,001 - $250,000",John Hoeven,1415250000,John Hoeven,John Hoeven,North Dakota,Republican,10,0,10,John Hoeven,John Hoeven,$4020075,$172840,4.30%,Raised over $100k,R
10/29/2014,CSCO,"Cisco Systems, Inc. (NASDAQ)",purchase,"$100,001 - $250,000",John Hoeven,1414555200,John Hoeven,John Hoeven,North Dakota,Republican,10,0,10,John Hoeven,John Hoeven,$4020075,$172840,4.30%,Raised over $100k,R
11/13/2014,PEP,"Pepsico, Inc. (NYSE)",purchase,"$1,001 - $15,000",Sheldon Whitehouse,1415854800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/13/2014,T,"AT&amp;T, Inc. (NYSE)",sale_partial,"$15,001 - $50,000",Sheldon Whitehouse,1415854800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/13/2014,PRU,"Prudential Financial, Inc. (NYSE)",purchase,"$1,001 - $15,000",Sheldon Whitehouse,1415854800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/13/2014,M,"Macy's, Inc. (NYSE)",purchase,"$1,001 - $15,000",Sheldon Whitehouse,1415854800,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/10/2014,DHR,Danaher Corp. (NYSE),sale_full,"$1,001 - $15,000",Sheldon Whitehouse,1415595600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/10/2014,F,Ford Motor Co. (NYSE),sale_full,"$1,001 - $15,000",Sheldon Whitehouse,1415595600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/10/2014,DHR,Danaher Corp. (NYSE),sale_partial,"$15,001 - $50,000",Sheldon Whitehouse,1415595600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/10/2014,BABA,Alibaba Group Holding Limited (NYSE),purchase,"$15,001 - $50,000",Sheldon Whitehouse,1415595600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
11/10/2014,F,Ford Motor Co. (NYSE),sale_full,"$1,001 - $15,000",Sheldon Whitehouse,1415595600,Sheldon Whitehouse,Sheldon Whitehouse,Rhode Island,Democratic,14,0,14,Sheldon Whitehouse,Sheldon Whitehouse,$6598997,$204809,3.10%,Raised over $100k,D
