transaction_date,ticker,asset_description,type,amount,representative,timestamp,merge_key,people,state,party_x,total_senate_years,total_house_years,total_years,donation_merge_key,name,total_raised,total_from_small_donors,percent_from_small_donors*,total_money_raised,party_y
2021-04-19,VEA,Vanguard Developed Markets Index Fund ETF,purchase,"$1,001 - $15,000",Hakeem S. Jeffries,1618804800,"Hakeem Jeffries, S.","Hakeem Jeffries, S.",New York,Democratic,0,8,8,Hakeem Jeffries,Hakeem Jeffries,$4168717,$142068,3.41%,Raised over $100k,D
2020-09-01,BATRA,Liberty Media Corporation - Series A Liberty Braves,sale_full,"$1,001 - $15,000",Anthony E. Gonzalez,1598932800,Anthony Gonzalez,Anthony Gonzalez,Ohio,Republican,0,2,2,Anthony Gonzalez,Anthony Gonzalez,$2338195,$66482,2.84%,Raised over $100k,R
2020-09-01,FWONK,Liberty Media Corporation - Series C Liberty Formula One,purchase,"$1,001 - $15,000",Anthony E. Gonzalez,1598932800,Anthony Gonzalez,Anthony Gonzalez,Ohio,Republican,0,2,2,Anthony Gonzalez,Anthony Gonzalez,$2338195,$66482,2.84%,Raised over $100k,R
2020-09-11,KTOS,"Kratos Defense & Security Solutions, Inc.",purchase,"$1,001 -",Alan S. Lowenthal,1599796800,"Alan Lowenthal, S.","Alan Lowenthal, S.",California,Democratic,0,8,8,Alan Lowenthal,Alan Lowenthal,$678648,$32768,4.83%,Raised over $100k,D
2020-09-16,KTOS,"Kratos Defense & Security Solutions, Inc.",purchase,"$1,001 -",Alan S. Lowenthal,1600228800,"Alan Lowenthal, S.","Alan Lowenthal, S.",California,Democratic,0,8,8,Alan Lowenthal,Alan Lowenthal,$678648,$32768,4.83%,Raised over $100k,D
2020-09-17,KTOS,"Kratos Defense & Security Solutions, Inc.",purchase,"$1,001 - $15,000",Alan S. Lowenthal,1600315200,"Alan Lowenthal, S.","Alan Lowenthal, S.",California,Democratic,0,8,8,Alan Lowenthal,Alan Lowenthal,$678648,$32768,4.83%,Raised over $100k,D
2020-09-11,KTOS,"Kratos Defense & Security Solutions, Inc.",purchase,"$1,001 -",Alan S. Lowenthal,1599796800,"Alan Lowenthal, S.","Alan Lowenthal, S.",California,Democratic,0,8,8,Alan Lowenthal,Alan Lowenthal,$678648,$32768,4.83%,Raised over $100k,D
2020-09-16,ET,Energy Transfer LP Common Units,purchase,"$15,001 - $50,000",Mark Green,1600228800,Mark Green,Mark Green,Wisconsin,Republican,0,8,8,Mark Green,Mark Green,$1194960,$0,0.00%,Raised over $100k,R
2020-09-16,MPLX,MPlX LP Common Units Representing Limited Partner Interests,purchase,"$15,001 - $50,000",Mark Green,1600228800,Mark Green,Mark Green,Wisconsin,Republican,0,8,8,Mark Green,Mark Green,$1194960,$0,0.00%,Raised over $100k,R
2020-09-16,SHLX,"Shell Midstream Partners, L.P. Common Units Representing Limited Partner Interests",purchase,"$50,001 - $100,000",Mark Green,1600228800,Mark Green,Mark Green,Wisconsin,Republican,0,8,8,Mark Green,Mark Green,$1194960,$0,0.00%,Raised over $100k,R
2020-09-11,EPD,Enterprise Product Partners L.P.,purchase,"$50,001 - $100,000",Trey Hollingsworth,1599796800,Trey Hollingsworth,Trey Hollingsworth,Indiana,Republican,0,4,4,Trey Hollingsworth,Trey Hollingsworth,$1166754,$17484,1.50%,Raised over $100k,R
2020-09-23,MMM,3M Company,purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,ABT,Abbott Laboratories,purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-01,ACN,Accenture plc Class A Ordinary Shares,sale_partial,"$1,001 - $15,000",Dean Phillips,1598932800,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,AMD,"Advanced Micro Devices, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,CME,CME Group Inc. - Class A,purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,DLR,"Digital Realty Trust, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-01,DLTR,"Dollar Tree, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1598932800,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,EA,Electronic Arts Inc.,purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,EQIX,"Equinix, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,EL,"Estee Lauder Companies, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,FB,"Facebook, Inc. - Class A",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,GILD,"Gilead Sciences, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,L,Loews Corporation,purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,MDLZ,"Mondelez International, Inc. - Class A",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,MSI,"Motorola Solutions, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,NFLX,"Netflix, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,OTIS,Otis Worldwide Corporation,purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,PM,Philip Morris International Inc,purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,ROP,"Roper Technologies, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,CRM,Salesforce.com Inc,purchase,"$15,001 - $50,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,SBAC,SBA Communications Corporation - Class A,purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,NOW,"ServiceNow, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,TMUS,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,VRSN,"VeriSign, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,WFC,Wells Fargo & Company,purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-09-23,XLNX,"Xilinx, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,1600833600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2020-12-10,FDN,First Trust DJ Internet Index Fund,purchase,"$15,001 - $50,000",K. Michael Conaway,1607576400,"K. Conaway, Michael","K. Conaway, Michael",Texas,Republican,0,16,16,Mike Conaway,Mike Conaway,$410261,$0,0.00%,Raised over $100k,R
2020-12-10,GSLC,Goldman Sachs ActiveBeta US Large Cap Equity ETF,purchase,"$15,001 - $50,000",K. Michael Conaway,1607576400,"K. Conaway, Michael","K. Conaway, Michael",Texas,Republican,0,16,16,Mike Conaway,Mike Conaway,$410261,$0,0.00%,Raised over $100k,R
2020-12-10,VIG,Vanguard Div Appreciation ETF,purchase,"$50,001 - $100,000",K. Michael Conaway,1607576400,"K. Conaway, Michael","K. Conaway, Michael",Texas,Republican,0,16,16,Mike Conaway,Mike Conaway,$410261,$0,0.00%,Raised over $100k,R
2021-01-11,CLF,Cleveland-Cliffs Inc,purchase,"$50,001 - $100,000",Mike Kelly,1610341200,Mike Kelly,Mike Kelly,Pennsylvania,Republican,0,10,10,Mike Kelly,Mike Kelly,$2239488,$31840,1.42%,Raised over $100k,R
2021-01-28,ADBE,Adobe Inc,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,AAGIY,AIA Group Ltd Sponsored ADR,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,APD,Air Products and Chemicals Inc,sale_full,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,BABA,Alibaba Group Holding Limited ADR,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,AMZN,Amazon.com Inc,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-13,ATO,Atmos Energy Corporation,purchase,"$1,001 - $15,000",eter Meijer,1610514000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,ATO,Atmos Energy Corporation,sale_full,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,BBVA,Banco Bilbao Vizcaya Argentaria,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-02-03,BPHSPX,S&P 500 Bullish Percent Index,sale_full,"$15,001 - $50,000",eter Meijer,1612328400,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-13,KO,Coca-Cola Company,purchase,"$1,001 - $15,000",eter Meijer,1610514000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,EW,Edwards Lifesciences Corp,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,FB,Facebook Inc - Class A,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,FMX,Fomento Economico Mexicano SAB de CV,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,HUM,Humana Inc,sale_full,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-22,IFNNY,Infineon Technologies AG,sale_partial,"$1,001 - $15,000",eter Meijer,1611291600,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,IFNNY,Infineon Technologies AG,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-22,IFNNY,Infineon Technologies AG,sale_partial,"$1,001 - $15,000",eter Meijer,1611291600,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,ITUB,Itau Unibanco Banco Holding SA ADR shares,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-02-09,LIN,Linde plc Ord Shares,sale_partial,"$1,001 - $15,000",eter Meijer,1612846800,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,LZAGY,Lonza Group Ag Zuerich Unsponsored ADR,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,MA,Mastercard Incorporated,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,MRK,Merck & Company Inc CMN,sale_full,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-13,MRK,Merck & Company Inc CMN,purchase,"$1,001 - $15,000",eter Meijer,1610514000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,MSFT,Microsoft Corporation,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,MCO,Moodys Corporation,sale_full,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,MCO,Moodys Corporation,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,NSRGY,Nestle SA Sponsored ADR rep Registered Shares Series B,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,NOC,Northrop Grumman Corp,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,V,Visa Inc,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,WEC,WEC Energy Group Inc,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,WEC,WEC Energy Group Inc,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-28,WEC,WEC Energy Group Inc,sale_partial,"$1,001 - $15,000",eter Meijer,1611810000,Peter Meijer,Peter Meijer,Michigan,Republican,0,0,0,,,,,,,
2021-01-06,DHR,Danaher Corporation,sale_full,"$1,001 - $15,000",Kurt Schrader,1609909200,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-06,TMO,Thermo Fisher Scientific,sale_full,"$1,001 - $15,000",Kurt Schrader,1609909200,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-13,TCEHY,Tencent Holdings Ltd,sale_full,"$1,001 - $15,000",Kurt Schrader,1610514000,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-13,BABA,Alibaba Group Holdings Ltd,sale_full,"$1,001 - $15,000",Kurt Schrader,1610514000,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-06,CTLT,Catalent,purchase,"$1,001 - $15,000",Kurt Schrader,1609909200,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-13,APTV,Aptiv PLC,purchase,"$1,001 - $15,000",Kurt Schrader,1610514000,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-20,SCHW,Charles Schwab Corp,purchase,"$1,001 - $15,000",Kurt Schrader,1611118800,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-20,APD,Air Products & Chemicals,purchase,"$1,001 - $15,000",Kurt Schrader,1611118800,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-20,ASML,ASML Holding,purchase,"$1,001 - $15,000",Kurt Schrader,1611118800,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-06,BABA,Alibaba Group Holdings Ltd,sale_full,"$1,001 - $15,000",Kurt Schrader,1609909200,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-20,CB,Chubb Ltd,sale_full,"$1,001 - $15,000",Kurt Schrader,1611118800,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2021-01-20,UNP,Union Pacific Corporation,sale_full,"$1,001 - $15,000",Kurt Schrader,1611118800,Kurt Schrader,Kurt Schrader,Oregon,Democratic,0,12,12,Kurt Schrader,Kurt Schrader,$2018692,$38798,1.92%,Raised over $100k,D
2020-02-05,APD,"Air Products and Chemicals, Inc.",purchase,"$1,001 - $15,000",Josh Gottheimer,1580878800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-04,APD,"Air Products and Chemicals, Inc.",purchase,"$1,001 - $15,000",Josh Gottheimer,1580792400,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-03,APD,"Air Products and Chemicals, Inc.",purchase,"$1,001 - $15,000",Josh Gottheimer,1580706000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-26,AMZN,"Amazon.com, Inc.",purchase,"$15,001 - $50,000",Josh Gottheimer,1582693200,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-26,AAPL,Apple Inc.,purchase,"$15,001 - $50,000",Josh Gottheimer,1582693200,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-03,AAPL,Apple Inc.,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1580706000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-05,TEAM,Atlassian Corporation Plc - Class A Ordinary Shares,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1580878800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-27,BSX,Boston Scientific Corporation,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1582779600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-03,CTLT,"Catalent, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1580706000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-28,ECL,Ecolab Inc.,sale_full,"$1,001 - $15,000",Josh Gottheimer,1582866000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-05,EL,"Estee Lauder Companies, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1580878800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-18,HMN,Horace Mann Educators Corporation,purchase,"$1,001 - $15,000",Josh Gottheimer,1582002000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-14,HMN,Horace Mann Educators Corporation,purchase,"$1,001 - $15,000",Josh Gottheimer,1581656400,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-03,IART,Integra LifeSciences Holdings Corporation,purchase,"$1,001 - $15,000",Josh Gottheimer,1580706000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-28,LRCX,Lam Research Corporation,purchase,"$1,001 - $15,000",Josh Gottheimer,1582866000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-28,LHCG,LHC Group - Common Stock,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1582866000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-05,MELI,"MercadoLibre, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1580878800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-13,MSFT,Microsoft Corporation,purchase,"$50,001 - $100,000",Josh Gottheimer,1581570000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-13,MSFT,Microsoft Corporation,purchase,"$100,001 - $250,000",Josh Gottheimer,1581570000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-02-13,MSFT,Microsoft Corporation,purchase,"$250,001 - $500,000",Josh Gottheimer,1581570000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
